date,url quantity,rua geraldo barbosa,avenida dos expedicionarios,rua joao carvalho,avenida conselheiro lafaiete,tunel da avenida rogaciano leite,avenida washington soares,avenida alberto sa,avenida heraclito graca,avenida jose bastos,avenida desembargador moreira,urls
2021-01-25 00:00:00,3,0,0,0,0,0,0,0,0,0,0,"['https://g1.globo.com/ce/ceara/noticia/2021/01/25/chuva-em-fortaleza-ocasiona-pontos-de-alagamentos-nesta-segunda-feira.ghtml', 'https://diariodonordeste.verdesmares.com.br/metro/fortaleza-e-mais-25-cidades-do-ceara-registram-chuva-em-24-horas-1.3037975', 'https://www.portaldailha.com.br/noticias/lernoticia.php?id=47523']"
2021-01-26 00:00:00,2,0,0,0,0,0,0,0,0,0,0,"['https://www.villealpha.com.br/imobiliaria/avai-sp/imoveis/257', 'https://maladeaventuras.com/para-onde-viajar-em-fevereiro/']"
2021-01-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-01-28 00:00:00,1,0,0,0,0,0,0,0,0,0,0,['https://www.correiodopovo.com.br/not%C3%ADcias/cidades/chuva-torrencial-invade-casas-e-submerge-carros-em-santa-cruz-do-sul-1.562446']
2021-01-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-01-30 00:00:00,1,0,1,0,0,0,0,0,0,0,0,['https://gcmais.com.br/noticias/fortaleza/2021/01/30/fortaleza-registra-chuva-com-fortes-ventos-neste-sabado-30/']
2021-01-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-02 00:00:00,1,0,0,0,0,0,0,0,0,0,0,['https://digital.camarablu.sc.gov.br/documento/pauta-ordinaria-1-2021-396980']
2021-02-03 00:00:00,1,0,0,0,0,0,0,0,0,0,0,['https://www.climatempo.com.br/noticia/2021/02/03/tempo-instavel-e-risco-de-raios-em-quase-todo-o-brasil-7804']
2021-02-04 00:00:00,1,0,0,0,0,0,0,0,0,0,0,['https://www.estrategiaconcursos.com.br/curso/main/downloadPDF/?aula=1335604']
2021-02-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-11 00:00:00,1,0,0,0,0,0,0,0,0,0,0,['https://diariodonordeste.verdesmares.com.br/regiao/cariri-concentra-maiores-chuvas-em-24h-no-ceara-crato-registra-84-mm-e-tem-casas-alagadas-1.3045767']
2021-02-12 00:00:00,3,0,0,0,0,0,1,0,0,0,0,"['https://g1.globo.com/ce/ceara/noticia/2021/02/12/fortaleza-tem-manha-de-chuva-e-pontos-de-alagamento-nesta-sexta-feira.ghtml', 'https://tribunapr.uol.com.br/tags/', 'https://issuu.com/beatriz.mendes/docs/tfg_caderno_final_rev_issu']"
2021-02-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-14 00:00:00,1,0,0,0,0,0,0,0,0,0,0,['https://previsaodotempo.net.br/vai-chover-amanha/itapipoca-ce']
2021-02-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-16 00:00:00,5,0,0,0,0,0,0,0,0,0,0,"['https://www.opovo.com.br/noticias/fortaleza/2021/02/16/chuva-carrega-lixo-do-riacho-maceio-e-deixa-mancha-escura-na-praia-do-mucuripe--veja-video.html', 'https://diariodonordeste.verdesmares.com.br/metro/ceara-tem-chuvas-intensas-em-quatro-regioes-precipitacao-supera-50-mm-em-pelo-menos-78-cidades-1.3047742', 'https://www.climatempo.com.br/noticia/2021/02/16/terca-feira-com-temporais-em-varias-areas-do-centro-norte-do-br-8088', 'https://m.facebook.com/ENQUANTOISSONOMARANHAO/photos/diretamente-de-alto-alegre-do-maranh%C3%A3o-conte-a%C3%AD-pra-gente-de-qual-regi%C3%A3o-voc%C3%AA-%C3%A9-/3169307153172851/', 'https://www.marcelocastilhos.com/2021/02/']"
2021-02-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,[]
2021-02-22 00:00:00,2,0,0,0,0,0,0,0,0,0,0,"['https://www.emsonho.com/sonhar-com-alagamento-na-cozinha.html', 'https://www.manaus.am.gov.br/noticia-tag/bairro-gilberto-mestrinho/']"
2021-02-23 00:00:00,3,0,0,0,0,0,0,0,0,0,0,"['https://ofactual.com.br/resgatei-bebe-que-podia-morrer-de-dengue-a-situacao-caotica-com-enchentes-e-doencas/', 'https://www.manaus.am.gov.br/noticia-tag/diario-oficial-do-municipio/', 'https://www.manaus.am.gov.br/noticia-tag/servico-de-acolhimento-institucional-de-criancas-e-adolescentes-saica/']"
2021-02-24 00:00:00,2,0,0,0,0,0,0,0,0,0,0,"['https://www.manaus.am.gov.br/noticia-categoria/parque-cidade-da-crianca/', 'https://issuu.com/jornalcandeia5/docs/jornal_candeia_21-11-2020']"
2021-02-25 00:00:00,3,0,0,0,0,0,0,0,0,0,0,"['https://www.adpec.org.br/defensores-em-acao-no-projeto-de-urbanizacao-de-comunidade-em-fortaleza/', 'https://www.manaus.am.gov.br/turista-categoria/agenda/', 'https://www.manaus.am.gov.br/noticia-tag/giga-instituto-educacional/']"
2021-02-26 00:00:00,7,0,0,0,0,0,0,0,0,0,0,"['https://diariodonordeste.verdesmares.com.br/regiao/chuva-rapida-e-intensa-deixa-ruas-alagadas-em-iguatu-1.3052790', 'https://www.folhape.com.br/colunistas/fmotors/saiba-como-enfrentar-os-dias-de-alagamento-sem-danificar-o-veiculo/23504/', 'https://www.miseria.com.br/ultimas-noticias/cariri/juazeiro-do-norte-registra-pontos-de-alagamento-durante-a-chuva-desta-sexta-feira-assista/', 'https://www.concursosnobrasil.com.br/escola/biologia/biomas-brasileiros.html', 'https://turismoemfoco.com.br/v1/2021/02/26/cbtu-joao-pessoa-trens-voltam-a-circular-entre-joao-pessoa-e-santa-rita/', 'https://www.manaus.am.gov.br/noticia-tag/centro-comunitario/', 'https://www.manaus.am.gov.br/noticia-tag/ubs-vicente-pallotti/']"
2021-02-27 00:00:00,2,0,0,0,0,0,0,0,0,0,0,"['https://previsaodotempo.net.br/vai-chover-amanha/feira-grande-al', 'https://www.manaus.am.gov.br/noticia-tag/leite-do-meu-filho/']"
2021-02-28 00:00:00,1,0,0,0,0,0,0,0,0,0,0,['https://interligadosnacidade.com.br/contatos/']
